Complexity,Loss,Equation
1,0.007510922,"3.0494862"
4,0.001982877,"log(x793 - -21.093643)"
5,0.0007838536,"(x791 * 0.0820187) + 3.049487"
6,0.00077262573,"log(x793 - -12.198253) - -0.55152994"
9,4.166821e-5,"(x796 * 0.084507585) + ((x1006 * 0.027405715) + 3.0494869)"
11,4.1668176e-5,"((x1006 * 0.010863816) + (1.2088506 + (x796 * 0.03349975))) * 2.5226333"
12,2.7552172e-5,"sqrt((x1006 * 0.058768764) + (1.1297553 + (x799 * 0.17954618))) + 1.9901155"
16,1.7752742e-5,"2.0818548 + sqrt((x1006 * 0.053963166) + (((x1473 * 0.012353316) + 0.94380724) + (x802 * 0.1738624)))"
18,1.7752738e-5,"sqrt((x1473 * 0.012353535) + ((x802 * 0.17386246) + (((x1006 * 0.05396316) + 0.9798258) - 0.03601891))) + 2.081855"
