Complexity,Loss,Equation
1,0.0002009723,"0.05467774"
5,1.598009e-5,"(x2003 - -3.9749336) * 0.013833335"
6,8.612014e-6,"sqrt(x2003 - -1.9825761) * 0.040289946"
9,8.474351e-6,"(log(sqrt(x2008 - -2.4444158)) * 0.06718874) + 0.027734825"
10,2.0319214e-6,"sqrt(x2008 - -2.031847) * ((x1035 * -0.0019487947) + 0.039715964)"
12,1.6256414e-6,"(sqrt(x2008 - -1.51468) * ((x2022 * -0.0021788043) + 0.03268761)) + 0.01710734"
16,6.845309e-7,"((sqrt(x2008 - -1.4753324) - ((x10 + (x2214 - x365)) * 0.069792695)) * 0.03250205) + 0.018059408"
