Complexity,Loss,Equation
1,0.00020831729,"0.054935075"
5,3.8089973e-5,"(x2004 + 4.158146) * 0.013205722"
6,2.3543154e-5,"log(x2004 + 3.2664516) * 0.048099473"
7,1.5849493e-5,"sqrt(sqrt(x2004 + 1.1876293)) * 0.057030916"
9,1.4620742e-5,"(3.3607402 / ((x2004 + 2.4130375) * -41.512188)) + 0.09388774"
11,1.3442506e-5,"0.103671156 + (2.1123083 / ((x2574 + (x2004 / -0.06451862)) + -47.65501))"
13,1.2930911e-5,"(3.3108392 / ((((x2004 / -0.06550961) + x2556) + -41.37542) * 2.0790927)) + 0.09837882"
15,1.26562345e-5,"(3.3108392 / (((((x2004 / -0.065487124) + -41.360035) * 2.0790927) + x2087) + x2556)) + 0.09838607"
17,1.2656078e-5,"(3.3108392 / (((((x2004 / -0.06548717) + -41.516163) * 2.0790927) + (x2087 + x2556)) + 0.30548832)) + 0.098386064"
