Complexity,Loss,Equation
1,1.3266093e-6,"0.022005478"
5,1.2866528e-6,"(x1 * -0.00019988418) + 0.022005446"
7,2.71988e-7,"((x0 - x1) * 0.002883196) - -0.022005528"
9,2.7168954e-7,"((x0 * 0.0028744182) - (x1 * 0.0028919748)) - -0.022005526"
11,2.695924e-7,"((x0 - x1) * 0.0028941082) - ((x2 * -4.9100752e-5) - 0.022005526)"
13,2.3370264e-7,"((x0 * 0.002725368) - (x1 * 0.003300698)) - ((x2 * -0.0005842722) - 0.022005528)"
15,2.3369702e-7,"(x0 * 1.0027251) + (0.022005532 - ((x0 - (x1 * -0.0033004896)) - (x2 * 0.0005842942)))"
