Complexity,Loss,Equation
1,0.00030926903,"0.9708391"
5,0.00016956097,"(x0 * -0.011891859) + 0.97098225"
6,0.00012777631,"sqrt((x113 + 0.94177586) - x90)"
7,1.4186273e-5,"((x820 - x43) * 0.039910883) + 0.9700304"
8,1.3598151e-5,"sqrt((-0.0875851 * (x56 - x826)) + 0.9416166)"
9,7.1444606e-6,"((x820 - (x43 / 0.9334907)) * 0.038604546) + 0.9701701"
11,4.5230495e-6,"((x1571 * -0.0038192724) + ((x57 - x821) * -0.04493124)) + 0.97018266"
15,3.9316014e-6,"(((x1571 * 0.116493665) + (((x714 * -0.03209876) + x57) - x820)) * -0.04456766) + 0.97015935"
17,3.08767e-6,"(((x1571 * ((x13 + (-1.2606082 - x91)) * -0.066948466)) + (x57 - x821)) * -0.0453033) + 0.9699439"
