Complexity,Loss,Equation
1,7.9036065e-5,"0.12484671"
5,2.207706e-6,"(x1841 * 0.008612051) - -0.12482891"
9,1.1953379e-6,"(((9.32922 - x965) * 0.00094808615) * x1839) + 0.12423579"
10,1.1836189e-6,"((x1839 * 0.0040898817) * sqrt(4.751839 - x969)) + 0.12424412"
11,2.3123957e-7,"(((x1839 * (9.180968 - x2400)) - x1201) / 1002.48413) + 0.1242542"
13,8.3989015e-8,"0.12419459 + (((((9.226023 - x2718) * x1839) - x1220) - x1177) / 1002.4837)"
17,7.614711e-8,"((((x1839 * ((9.226023 - x2718) - (x1220 * -0.10050043))) - x1220) - x1169) / 1002.4837) + 0.12419459"
