Complexity,Loss,Equation
1,0.00029828417,"0.9701983"
5,0.0001738955,"0.970203 - (x2 * 0.011152771)"
6,8.6628475e-5,"sqrt((x2047 - x2039) - -0.9415747)"
8,1.4737514e-5,"sqrt(((x2047 - x765) * -0.06789428) - -0.9415747)"
9,1.3732344e-5,"sqrt(sqrt(((x2056 - x768) * -0.13005234) - -0.88828254))"
10,3.8038404e-6,"sqrt((((x2039 * 1.111463) - x770) * -0.06124822) - -0.9415383)"
14,2.505212e-6,"sqrt((-0.060989216 * (((1.1049308 - (0.028847633 * x7)) * x2039) - x770)) - -0.94006467)"
16,2.308285e-6,"sqrt((-0.060989216 * ((x2039 * (1.1015111 - ((x7 - 0.7946783) * 0.028847633))) - x770)) - -0.94006467)"
18,1.9170645e-6,"sqrt((-0.060989216 * ((x2039 * (1.1049308 - ((x7 - (x825 - x7)) * 0.028847633))) - x770)) - -0.94006467)"
