Complexity,Loss,Equation
1,0.00021718863,"0.055180985"
5,1.3784747e-5,"(x2002 * 0.013999338) + 0.05485115"
6,7.854006e-6,"0.047042094 * log(3.3610213 + x2003)"
8,7.5208864e-6,"0.047042094 * log(3.3610213 + (x2003 * 1.0586523))"
9,4.677233e-6,"((x2027 * -0.0030535136) + 0.054879084) + (x2002 * 0.013834608)"
10,8.058998e-7,"((x2025 * -0.0020859945) + 0.038947146) * sqrt(2.1135812 + x2002)"
12,6.4118075e-7,"sqrt((x2002 * 0.89673275) + 1.8323904) * ((x9 * -0.0022256328) + 0.04191049)"
14,4.6979693e-7,"sqrt((x2002 * 0.7067411) + 1.4351496) * (((x2025 + x3) * -0.0012857768) + 0.047411416)"
18,2.2793621e-7,"((((x3 + x2025) * -0.0015902488) + 0.047441132) * sqrt((x2002 * 0.71353513) + 1.435906)) + (x192 * 0.00088924693)"
