Complexity,Loss,Equation
1,0.00021146257,"0.055394456"
5,2.0560901e-5,"0.05499675 - (x2001 * -0.01375574)"
6,1.0966856e-5,"log(x2004 - -3.2570753) * 0.048329838"
8,6.1528967e-6,"(log(x2004 - -1.6339588) * 0.022354556) + 0.04834959"
9,4.0071477e-6,"(x5 * -0.0041614827) + (0.054955028 - (x2001 * -0.014361299))"
11,4.0071404e-6,"(((x5 * -0.0041613816) - 2.5953794) + 2.6503346) - (x2001 * -0.014361743)"
12,3.878e-6,"((log((x8 * 0.39069673) - -1.4239473) - x2001) * -0.014111126) + 0.059388902"
13,1.6301829e-6,"(((x2001 * -0.0015582163) - 0.004176783) * x5) + (0.05517462 - (x2001 * -0.014661666))"
17,1.4680883e-6,"(0.05517462 - (x2001 * -0.014661666)) + (x5 * (((x2001 + (x1133 * 0.1771942)) * -0.0015582163) - 0.004176783))"
