Complexity,Loss,Equation
1,0.00020885683,"0.05496402"
5,1.5557678e-5,"(x2003 * 0.013903159) + 0.05496409"
6,8.964383e-6,"log(x2008 + 3.327323) * 0.047474757"
8,8.689753e-6,"(sqrt(x2008 - -1.4641956) + 0.61329234) * 0.031573497"
9,4.5820125e-6,"((17.713243 - x2019) * 0.00082998036) * (x2008 + 3.7470148)"
10,1.9525821e-6,"(sqrt(x2008 + 2.0224526) * 0.0019223046) * (20.73385 - x1034)"
12,1.9385582e-6,"((sqrt(x2008 + 2.016084) * 0.0019081167) * (20.733967 - x1034)) + 0.0005281025"
16,1.0736873e-6,"sqrt(x2008 + (((x1412 + 38.51291) - (x2020 * 3.303488)) * (x2008 + 2.0511737))) * 0.006396692"
18,9.733641e-7,"sqrt(((x1412 - (x2008 + (x2020 * 2.7301872))) + 38.520416) * ((x2008 + x2008) + 3.8402479)) * 0.0047067082"
