Complexity,Loss,Equation
1,0.00020715648,"0.05493612"
5,1.4155493e-5,"(x2002 * 0.013892522) - -0.054937452"
6,9.400362e-6,"log(x2002 - -3.3699317) * 0.046941865"
8,8.187884e-6,"(log(x2007 - -2.229459) * 0.03135018) + 0.03293705"
9,2.5189888e-6,"((x2021 * -0.0012277792) + 0.014066322) * (x1005 - -3.9124293)"
12,1.7744399e-6,"(log(x1005 - -5.1682057) * ((x1027 * -0.0027013158) + 0.072677985)) + -0.06302135"
13,1.2004916e-6,"(x1005 - -3.7587798) * (((x11 * -0.0017845078) + 0.0146833435) - (x1333 * -0.00072658015))"
15,1.1702829e-6,"(((x8 * -0.001497794) - ((x1208 - x2439) * 0.00035388712)) + 0.014692151) * (x1005 - -3.7572165)"
16,4.8713883e-7,"((((x2154 * 0.0019276612) + (x2023 * -0.004628976)) + 0.07334557) * log(x1005 - -5.16534)) + -0.0640461"
