Complexity,Loss,Equation
1,7.465742e-5,"0.12477212"
5,2.2435895e-6,"(x1844 * 0.00854814) + 0.12477716"
7,2.243586e-6,"1.2184141 - ((x1844 * -0.008548386) + 1.093637)"
9,1.2750289e-6,"((x1848 * 0.008535266) + (x1437 * 0.0011365743)) + 0.124827094"
11,7.6459196e-7,"((x810 * 0.009186811) + 1.8310511) - ((x1779 * -0.0134873465) + 1.7061937)"
15,5.4246505e-7,"(x1399 * 0.0011990421) + (((((0.21973772 - x547) * 0.0009981738) + 0.009350608) * x1848) + 0.124508165)"
17,2.5377776e-7,"(((x1399 * 0.0011990421) + 0.124508165) + (x1848 * 0.009350608)) + (x547 * ((x1639 - 0.60275155) * 0.0009981738))"
