Complexity,Loss,Equation
1,7.516561e-5,"0.124809526"
5,2.157881e-6,"(x1842 * 0.008544469) + 0.12480972"
9,9.084039e-7,"(x1560 * -0.0035233672) + ((x1853 * 0.011617693) + 0.124809824)"
13,1.3137884e-7,"((0.011654516 - (x2777 * 0.0015475238)) * (x1853 + (x1680 * 0.2792597))) + 0.12384033"
15,1.3130247e-7,"((((1.0025383 - x2777) * 0.001549946) + 0.010115028) * (x1853 - (x1680 * -0.28044868))) + 0.1238394"
