Complexity,Loss,Equation
1,0.007510922,"3.0494878"
4,0.0019829045,"log(x792 - -21.093767)"
5,0.0007832716,"(x792 * 0.08202224) + 3.0494866"
6,0.00057573617,"log(x1014 + (x809 - -21.180653))"
8,0.00040780977,"log((x805 / 0.5536924) + (x1007 - -21.217392))"
10,4.596022e-5,"log((x1007 / 1.6614245) + ((x805 / 0.5624317) - -21.193125))"
12,3.4481258e-5,"log(((x1007 * 0.58116484) + 21.183956) + ((x781 + x817) * 0.8962575))"
14,8.468212e-6,"log(x813 + ((((x1004 * 0.59491885) + x781) + 21.184288) - (x1578 * 0.21740784)))"
16,8.465035e-6,"log((((x813 + x781) + (x1004 * 0.5950124)) + 21.190575) - (x1578 * 0.21735242)) + -0.0002995262"
