Complexity,Loss,Equation
1,7.541431e-5,"0.124880254"
5,2.1797473e-6,"(x1841 * 0.008599353) - -0.12476986"
7,2.1797289e-6,"((x1841 + 0.12370607) * 1.0085989) - x1841"
9,1.0594832e-6,"((x1841 + (x1396 * 0.15117691)) * 0.009567731) - -0.124800354"
11,9.522761e-7,"((((x970 + x1427) * 0.14894612) + x1841) * 0.009628214) - -0.12481108"
13,8.4558735e-7,"(((((x1427 + x2512) + 1.1112379) * 0.20067686) + x1841) * 0.01008492) - -0.122563876"
15,2.4811666e-7,"((x1841 + ((x1427 + (x264 + (x1468 * x1841))) * 0.121628106)) * 0.0095521575) - -0.12429636"
17,7.780757e-8,"((((x1427 + (x2735 * ((x1841 * -0.6372022) + 1.0205505))) * 0.16395243) + x1841) * 0.010435675) - -0.124054775"
