Complexity,Loss,Equation
1,7.516561e-5,"0.12480974"
5,2.2113582e-6,"(x1840 * 0.008541313) + 0.12480977"
7,2.1843005e-6,"((-0.0030811036 - x1841) * -0.008542995) + 0.1247835"
9,1.5087921e-6,"(-0.008524194 * ((0.12482471 * x2255) - x1849)) + 0.12482471"
11,1.4494233e-6,"(((0.13396029 - x1404) * -0.0014422951) - (x1849 * -0.009424082)) + 0.12500294"
13,9.969044e-7,"((x2687 * ((x1849 - -0.9734439) * -0.0010062307)) + 0.12460587) - (x1849 * -0.008543375)"
15,3.7046826e-7,"((((1.1433342 - x1973) * ((x2476 - -1.9898098) * 0.11256813)) - x1849) * -0.009911109) + 0.12661001"
