Complexity,Loss,Equation
1,7.545949e-5,"0.12497863"
5,2.1431997e-6,"(x1843 * 0.008562491) - -0.12497865"
9,1.1305883e-6,"(((0.22508378 * x1374) + x1832) * 0.010369239) + 0.12529483"
11,7.5449697e-7,"((0.022894967 - ((x1532 * 0.5747403) - x1832)) * 0.019894648) + 0.12451687"
13,1.12125775e-7,"(((x1947 * 0.266212) + x1833) * ((x2791 * -0.0014308557) + 0.0116769215)) + 0.12407765"
