complexity,loss,equation,score,sympy_format,lambda_format
1,0.00029828417,0.9701983,0.0,0.970198300000000,PySRFunction(X=>0.970198300000000)
5,0.0001760301,(x1 * -0.0088298395) + 0.9701983,0.131847904897011,0.9701983 - 0.0088298395*x1,PySRFunction(X=>0.9701983 - 0.0088298395*x1)
7,2.0576394e-05,((x2045 - x750) * -0.0339131) + 0.9701983,1.0732552533741382,-0.0339131*x2045 + 0.0339131*x750 + 0.9701983,PySRFunction(X=>-0.0339131*x2045 + 0.0339131*x750 + 0.9701983)
8,1.4710202e-05,sqrt(0.94157463 - ((x2045 - x767) * 0.06705232)),0.33560322972037115,sqrt(-0.06705232*x2045 + 0.06705232*x767 + 0.94157463),PySRFunction(X=>sqrt(-0.06705232*x2045 + 0.06705232*x767 + 0.94157463))
9,7.801325e-06,(x2045 * -0.035964847) + (0.9701986 - (x700 * -0.03250377)),0.6342476756102193,-0.035964847*x2045 + 0.03250377*x700 + 0.9701986,PySRFunction(X=>-0.035964847*x2045 + 0.03250377*x700 + 0.9701986)
10,6.8698214e-06,(x2038 * -0.034601126) + sqrt(0.94224286 - (x701 * -0.06014307)),0.12715548225630222,-0.034601126*x2038 + sqrt(0.06014307*x701 + 0.94224286),PySRFunction(X=>-0.034601126*x2038 + sqrt(0.06014307*x701 + 0.94224286))
11,2.963149e-06,(((x2057 - x750) + (x2431 - x2454)) * -0.037470452) + 0.97019833,0.840885554609036,-0.037470452*x2057 - 0.037470452*x2431 + 0.037470452*x2454 + 0.037470452*x750 + 0.97019833,PySRFunction(X=>-0.037470452*x2057 - 0.037470452*x2431 + 0.037470452*x2454 + 0.037470452*x750 + 0.97019833)
15,6.524908e-07,(((x2073 * 0.0033236402) + -0.037307825) * ((x2053 - x2454) + (x2431 - x750))) + 0.96965224,0.37830269842501185,(0.0033236402*x2073 - 0.037307825)*(x2053 + x2431 - x2454 - x750) + 0.96965224,PySRFunction(X=>(0.0033236402*x2073 - 0.037307825)*(x2053 + x2431 - x2454 - x750) + 0.96965224)
18,5.9881086e-07,sqrt(((((x2431 + x2053) - x2454) - x750) * (((x2073 * -0.2290233) + 2.531673) * -0.028603999)) + 0.9405107),0.02861708360901051,sqrt((0.0065509822441767*x2073 - 0.072415971960327)*(x2053 + x2431 - x2454 - x750) + 0.9405107),PySRFunction(X=>sqrt((0.0065509822441767*x2073 - 0.072415971960327)*(x2053 + x2431 - x2454 - x750) + 0.9405107))
