complexity,loss,equation,score,sympy_format,lambda_format
1,7.516561e-05,0.12480976,0.0,0.124809760000000,PySRFunction(X=>0.124809760000000)
5,2.1907329e-06,(x1840 * 0.008542554) - -0.12480979,0.8838644167872082,0.008542554*x1840 + 0.12480979,PySRFunction(X=>0.008542554*x1840 + 0.12480979)
9,1.0264644e-06,0.124800876 - ((x1840 - (x1391 * -0.1649344)) * -0.009756003),0.18952896736414027,0.0016091005012032*x1391 + 0.009756003*x1840 + 0.124800876,PySRFunction(X=>0.0016091005012032*x1391 + 0.009756003*x1840 + 0.124800876)
15,9.1995054e-07,((x1840 * 0.008894133) - ((((x1840 + x1784) + -4.7223635) * x1201) * -0.00023831501)) - -0.124329485,0.018259274529089365,0.00023831501*x1201*(x1784 + x1840 - 4.7223635) + 0.008894133*x1840 + 0.124329485,PySRFunction(X=>0.00023831501*x1201*(x1784 + x1840 - 4.7223635) + 0.008894133*x1840 + 0.124329485)
17,3.57275e-07,((x1840 * 0.011663058) - ((x1296 + 3.6445718) * (((x930 + 0.8987217) + x1725) * -0.00084133167))) - -0.12191176,0.4729070571802475,0.011663058*x1840 + 0.00084133167*(x1296 + 3.6445718)*(x1725 + x930 + 0.8987217) + 0.12191176,PySRFunction(X=>0.011663058*x1840 + 0.00084133167*(x1296 + 3.6445718)*(x1725 + x930 + 0.8987217) + 0.12191176)
