Complexity,Loss,Equation
1,7.516561e-5,"0.12481002"
5,2.165363e-6,"(x1841 * 0.008544002) + 0.12480978"
8,1.80611e-6,"(sqrt(4.263665 - x1841) * -0.035222534) + 0.19703344"
9,9.0667e-7,"((x751 * 0.00774181) - (x2737 * 0.010690994)) + 0.12480977"
13,1.8158079e-7,"((x750 * 0.0077807317) + 0.1241362) - ((0.010855171 - (x1611 * 0.0007957963)) * x2737)"
15,1.815807e-7,"(x750 * 0.007780704) + (0.12413626 - ((0.010987488 - ((x1611 + 0.16637543) * 0.00079574506)) * x2737))"
17,1.18781806e-7,"((x750 * 0.008229993) + (0.12422686 - (x2737 * 0.011680233))) - ((x2397 + 0.7698452) * (x1611 * -0.0008491528))"
