Complexity,Loss,Equation
1,0.00020599879,"0.055142973"
5,1.576448e-5,"(x2008 * 0.013770284) + 0.054968767"
6,1.0775116e-5,"log(x2004 + 3.2663066) * 0.04818458"
7,5.8965666e-6,"sqrt(log(x2004 + 2.4460895)) * 0.06285289"
9,5.8912724e-6,"(sqrt(log(x2004 + 2.4235578)) + 0.025938941) * 0.06155067"
11,2.4183946e-6,"((x249 - x228) + sqrt(log(x2004 + 2.440432))) * 0.062985964"
12,1.3567449e-6,"(0.021696042 * (log(x2004 + 1.6083387) + (x1046 * -0.09925563))) + 0.049008496"
14,1.3559978e-6,"((log(x2004 + 1.6083387) + ((x1046 - 0.011134302) * -0.09925563)) * 0.021696042) + 0.049008496"
15,8.062245e-7,"((x228 - (sqrt(log(x2004 + 2.453495)) + x249)) * -0.062668696) + (-0.0012631936 * x2485)"
