Complexity,Loss,Equation
1,0.0002961023,"0.9708054"
5,0.00016255089,"(x0 * -0.011446767) + 0.9707228"
6,0.00011559153,"sqrt(x2070 + (0.94224095 - x2060))"
7,1.3519165e-5,"((x773 - x2063) * 0.038178757) + 0.97021675"
8,1.335882e-5,"log(((x773 - x2061) * 0.0999091) + 2.6389272)"
9,4.6436608e-6,"((x773 - (x2061 / 0.9215031)) * 0.036021568) + 0.9702711"
11,3.0582055e-6,"((x769 + ((x1574 * -0.085181184) - x2063)) * 0.038693726) + 0.97027963"
15,1.4249538e-6,"(((x769 - x2092) * (0.044982277 - (x2144 * 0.0039560427))) + 0.9699749) + (x1416 * 0.00435847)"
