Complexity,Loss,Equation
1,7.516561e-5,"0.12480961"
5,2.1653632e-6,"(x1841 * 0.008543999) + 0.12480978"
7,2.16533e-6,"(x1841 * -0.991456) + (x1841 + 0.12480969)"
9,1.0455728e-6,"((x1841 + (x1205 * -0.1285306)) * 0.009016508) + 0.12480978"
11,7.4441164e-7,"0.12480983 - (((x1787 + x750) - (x2654 * 0.42093188)) * -0.0088480385)"
15,4.042321e-7,"0.12508203 - (((x750 + x1787) * (-0.00775595 - (x2069 * -0.00064125145))) - (x2689 * -0.003431341))"
17,2.195322e-7,"(0.12477677 - (((x1787 + x750) - (x2654 * (x1625 * -0.10538195))) * -0.007771596)) - (x2689 * 0.0034598948)"
