Complexity,Loss,Equation
1,0.00029828417,"0.9701983"
5,8.118917e-5,"x124 + (0.9701977 - x108)"
7,1.3439991e-5,"((x1061 - x773) * -0.03772734) + 0.9701983"
8,1.3198476e-5,"sqrt(((x1061 - x771) * -0.073283315) + 0.94157666)"
9,3.5986488e-6,"(x767 * 0.030652449) + (0.97019786 - (x1036 * 0.034357924))"
11,3.571345e-6,"(((x768 * 0.01613149) - (x1036 * 0.018081065)) + 0.51032555) * 1.9011359"
17,3.5582773e-6,"(((x1057 + (-0.1082276 - x769)) - (((x1966 + -0.46191004) + x1633) * -0.042622287)) * -0.03857761) + 0.9652636"
