Complexity,Loss,Equation
1,7.559101e-5,"0.12504889"
5,2.2271977e-6,"(x1844 * 0.008524634) - -0.12482044"
7,2.2055972e-6,"0.12577675 - ((x1843 + -0.11213161) * -0.008528733)"
8,2.1435744e-6,"0.5967591 - sqrt((x1844 * -0.008068038) + 0.2228005)"
9,9.3502314e-7,"0.124863975 - ((x1844 + (x1544 * -0.43667945)) * -0.014924686)"
11,9.275861e-7,"0.12733038 - ((x1844 * -0.015198101) + ((x1544 + 0.3752084) * 0.006762285))"
13,9.5062425e-8,"((x1844 * 0.0091400165) - -0.12391581) - ((x1214 + (x1844 * x2772)) * 0.0010967724)"
15,8.169254e-8,"(0.12411798 - (x1844 * -0.009135753)) - (((0.0010781084 * x1844) * x2443) + (0.0011377448 * x1214))"
17,8.0795274e-8,"(0.12411798 - (x1844 * -0.009135753)) - ((((x2443 * x1844) + 0.027784549) * 0.0010781084) + (x1214 * 0.0011377448))"
